stop_id,stop_code,stop_name,stop_lat,stop_lon
CF015,2428,"METCALFE / PRETORIA",  45.410405, -75.686425
CF020,6854,"PRETORIA / QUEEN ELIZABETH",  45.410559, -75.685247
CF030,7628,"PRETORIA / METCALFE",  45.410002, -75.686622
CF040,7629,"PRETORIA / O'CONNOR",  45.409365, -75.688190
CF060,6852,"O'CONNOR / CLEMOW",  45.406969, -75.686602
CF070,7630,"FIRST / O'CONNOR",  45.405736, -75.686065
CF080,2448,"FIRST / BANK",  45.404555, -75.688980
CF090,6843,"GLEBE / BANK",  45.405295, -75.689181
CF100,7631,"O'CONNOR / LINDEN",  45.406967, -75.686347
CF110,6853,"O'CONNOR / PATTERSON",  45.408379, -75.687476
CF120,7632,"STRATHCONA / METCALFE",  45.409206, -75.686059
CF140,2447,"HAWTHORNE / COLONEL BY",  45.411797, -75.682304
CF160,7634,"HAWTHORNE / MAIN",  45.412649, -75.680656
CF170,7635,"MAIN / GRAHAM",  45.412213, -75.680024
CF175,6799,"MAIN / LEES",  45.411967, -75.679542
CF185,0502,"MAIN / EVELYN",  45.410960, -75.679217
CF190,6809,"MAIN / OBLATS",  45.409897, -75.678536
CF210,7639,"MAIN / HAZEL",  45.408370, -75.677674
CF240,7638,"MAIN / HERRIDGE",  45.407847, -75.677140
CF250,7640,"MAIN / CLEGG",  45.406093, -75.676335
CF270,7641,"MAIN / BOWER",  45.404532, -75.675536
CF280,7642,"MAIN / BECKWITH",  45.404295, -75.675080
CF330,6749,"RIVERDALE / GLENVIEW",  45.401932, -75.675612
CF350,7643,"RIVERDALE / AD. 100 RIVERDALE",  45.400252, -75.677233
CF360,7644,"RIVERDALE / AD. 111",  45.400205, -75.677017
CF370,6750,"RIVERDALE / ECHO",  45.398838, -75.678378
CF380,7648,"RIVERDALE / AVENUE",  45.398945, -75.678147
CF390,7645,"RIVERDALE / SOUTHERN",  45.397367, -75.679025
CF410,7646,"RIVERDALE / SUNNYSIDE",  45.396243, -75.679144
CF430,7647,"RIVERDALE / BELMONT",  45.393534, -75.679119
CF450,6751,"RIVERDALE / CAMERON",  45.391797, -75.679080
CF460,7650,"RIVERDALE / WINDSOR",  45.392561, -75.678916
CF485,3325,"BANK / RIVERDALE",  45.389690, -75.678779
CF500,6740,"BANK / CAMERON",  45.391170, -75.680750
CF520,7654,"BANK / GROVE",  45.392414, -75.682239
CF530,2414,"BANK / BELMONT",  45.392792, -75.682284
CF540,6778,"BANK / HOPEWELL",  45.393662, -75.683179
CF550,7655,"BANK / SUNNYSIDE",  45.394519, -75.683409
CF570,6773,"BANK / AYLMER",  45.395361, -75.683974
CF640,6847,"BANK / FIFTH",  45.401733, -75.687735
CF660,7660,"BANK / THIRD",  45.403158, -75.688560
CF700,7662,"BANK / GLEBE",  45.405210, -75.689783
CF710,6842,"BANK / FIRST",  45.404720, -75.689240
CF720,7663,"BANK / POWELL",  45.406357, -75.690379
CF730,7664,"BANK / PATTERSON",  45.406788, -75.690469
CF740,6845,"BANK / CHAMBERLAIN",  45.408028, -75.691339
CF750,6844,"BANK / ISABELLA",  45.408415, -75.691372
CG010,6856,"GLEBE / BRONSON",  45.401064, -75.699154
CG020,6670,"GLEBE / PERCY",  45.402286, -75.696339
CG030,6673,"GLEBE / LYON",  45.403578, -75.693178
CG040,6857,"FIRST / LYON",  45.403172, -75.692318
CG050,6674,"FIRST / PERCY",  45.401822, -75.695615
CG060,6858,"FIRST / CHRYSLER",  45.401022, -75.697549
CG070,6675,"FIRST / BRONSON",  45.400381, -75.699074
CG100,6887,"CHAMBERLAIN / PERCY",  45.405238, -75.698852
CG120,6850,"CHAMBERLAIN / KENT",  45.407440, -75.693456
CG130,6677,"CHAMBERLAIN / BANK",  45.408389, -75.691659
CG140,6874,"BRONSON / PLYMOUTH",  45.403464, -75.701266
CG155,1585,"BRONSON / CHAMBERLAIN",  45.403353, -75.700859
CG160,6789,"BRONSON / CLEMOW",  45.401847, -75.700331
CG180,2413,"BRONSON / FIRST",  45.400500, -75.699481
CG190,6862,"BRONSON / GLEBE",  45.400886, -75.699437
CG210,6860,"BRONSON / THIRD",  45.399252, -75.698579
CG220,6864,"BRONSON / KIPPEWA",  45.398431, -75.698284
CG230,6681,"BRONSON / MADAWASKA",  45.397636, -75.697899
CG240,6678,"BRONSON / FIFTH",  45.397472, -75.697531
CG250,6679,"BRONSON / HOLMWOOD",  45.395873, -75.696660
CG260,6865,"BRONSON / LAKEVIEW",  45.396091, -75.696951
CG270,6682,"BRONSON / UNIVERSITY",  45.390690, -75.694682
CG290,2438,"BRONSON / SUNNYSIDE",  45.390509, -75.694067
CG330,6737,"SENECA / GLEN",  45.390466, -75.689240
CG340,6738,"GROVE / SENECA",  45.389784, -75.688151
CG350,6685,"GROVE / LEONARD",  45.390290, -75.686877
CG360,6686,"GROVE / GROSVENOR",  45.391225, -75.684580
CG370,6687,"GROVE / BANK",  45.392233, -75.682165
CG380,6775,"SUNNYSIDE / BANK",  45.394100, -75.683939
CG390,6776,"SUNNYSIDE / GROSVENOR",  45.393375, -75.685826
CG410,6777,"SUNNYSIDE / SENECA",  45.391631, -75.689844
CG430,6689,"SUNNYSIDE / BRONSON",  45.390261, -75.693330
CG440,6684,"SUNNYSIDE / CARRAWAY",  45.390470, -75.692356
CG600,6612,"CAMPUS / COMMONS",  45.387101, -75.696542
CG615,6610,"UNIVERSITY / GYMNASIUM",  45.384897, -75.694504
CH010,2486,"BANK / GLOUCESTER",  45.417979, -75.698787
CH030,2487,"BANK / LISGAR",  45.416721, -75.697731
CH040,1902,"BANK / SOMERSET W",  45.415650, -75.696482
CH060,2483,"BANK / LEWIS",  45.413658, -75.694721
CH070,7665,"BANK / GILMOUR",  45.413660, -75.695002
CH080,8798,"BANK / GLADSTONE",  45.412028, -75.693455
CH100,7667,"BANK / FLORA",  45.410710, -75.692706
CH110,7666,"BANK / ARLINGTON",  45.410252, -75.692630
CH120,8895,"BANK / CATHERINE",  45.409310, -75.691883
CH130,2478,"CATHERINE / BANK",  45.409697, -75.691903
CH140,7668,"CATHERINE / O'CONNOR",  45.410856, -75.689153
CH150,6643,"GLADSTONE / BANK",  45.412388, -75.693285
CH160,2374,"GLADSTONE / O'CONNOR",  45.413132, -75.691496
CH180,7672,"GLADSTONE / METCALFE",  45.413689, -75.690172
CH200,7671,"GLADSTONE / ELGIN",  45.414541, -75.687726
CH320,8465,"ELGIN / NEPEAN",  45.419891, -75.692348
CI010,2480,"CATHERINE / KENT",  45.408582, -75.694602
CI020,6623,"CATHERINE / BAY",  45.407312, -75.697663
CI030,2481,"CATHERINE / PERCY",  45.406175, -75.700410
CI050,6878,"BRONSON / CATHERINE",  45.405666, -75.702257
CI060,2376,"BRONSON / RAYMOND",  45.405551, -75.702412
CI070,6624,"BRONSON / GLADSTONE",  45.407547, -75.703585
CI100,6625,"BRONSON / SOMERSET W",  45.411340, -75.705511
CI120,2366,"BRONSON / PRIMROSE",  45.412933, -75.706792
CI130,2365,"BRONSON / NEPEAN",  45.413689, -75.706858
CI140,6627,"BRONSON / LAURIER W",  45.414871, -75.707651
CI280,1548,"SOMERSET W / BANK",  45.415293, -75.696857
CI290,6635,"SOMERSET W / KENT",  45.414365, -75.699022
CI310,1546,"SOMERSET W / LYON",  45.413275, -75.701588
CI330,6638,"SOMERSET W / BAY",  45.412807, -75.702987
CI335,1987,"SOMERSET W / BRONSON",  45.411701, -75.705558
CI340,6637,"SOMERSET W / PERCY",  45.412361, -75.703555
CI360,2375,"GLADSTONE / BRONSON",  45.408078, -75.703603
CI380,6639,"GLADSTONE / PERCY",  45.408937, -75.701521
CI400,6640,"GLADSTONE / BAY",  45.409627, -75.699876
CI420,6645,"GLADSTONE / LYON",  45.410244, -75.698002
CI440,6642,"GLADSTONE / KENT",  45.411167, -75.696162
CJ010,2396,"SLATER / EMPRESS",  45.413882, -75.709960
CJ075,2392,"ALBERT / EMPRESS",  45.414176, -75.710373
CJ100,8005,"PRESTON / ALBERT",  45.411249, -75.715785
CJ120,6648,"PRESTON / ELM",  45.409984, -75.715010
CJ140,6651,"PRESTON / SOMERSET W",  45.408450, -75.714405
CJ160,2360,"PRESTON / OAK",  45.407050, -75.713581
CJ165,8004,"PRESTON / ANDERSON",  45.407500, -75.713614
CJ180,6652,"PRESTON / GLADSTONE",  45.404418, -75.711715
CJ190,2358,"PRESTON / BALSAM",  45.405422, -75.712532
CJ210,6653,"PRESTON / YOUNG",  45.402050, -75.710480
CJ230,6654,"PRESTON / BEECH",  45.400661, -75.709698
CJ250,8002,"PRESTON / NORMAN",  45.399855, -75.708891
CJ270,2397,"PRESTON / CARLING (C)",  45.397814, -75.707924
CJ290,8013,"CARLING / NORFOLK",  45.398130, -75.706808
CJ300,8011,"CARLING / BOOTH",  45.399064, -75.704746
CJ320,8997,"CARLING / CAMBRIDGE",  45.400860, -75.700741
CJ361,1000,"BOOTH / DANIEL MCCANN",  45.402095, -75.706216
CJ363,9070,"BOOTH / ORANGEVILLE",  45.403116, -75.706802
CJ405,1354,"RAYMOND / LEBRETON",  45.404450, -75.705825
CJ410,6873,"RAYMOND / BRONSON",  45.405257, -75.702889
CJ420,2373,"GLADSTONE / ARTHUR",  45.407289, -75.705185
CJ430,2556,"GLADSTONE / BELL",  45.406801, -75.706163
CJ440,6664,"GLADSTONE / BOOTH",  45.405978, -75.708257
CJ460,2424,"GLADSTONE / ROCHESTER",  45.405403, -75.709606
CJ480,8949,"GLADSTONE / PRESTON",  45.404788, -75.711773
CJ500,2368,"SOMERSET W / ROCHESTER",  45.409049, -75.712430
CJ510,6666,"SOMERSET W / BOOTH",  45.409746, -75.710440
CJ530,2367,"SOMERSET W / EMPRESS",  45.410507, -75.708589
CJ540,6668,"SOMERSET W / LEBRETON",  45.410184, -75.708798
CK101,1150,"LAURIER / VICTORIA",  45.428149, -75.710292
CK103,1256,"LAURIER / COURCELETTE",  45.425780, -75.711522
CK105,1940,"LAURIER / ÉLISABETH-BRUYÈRE",  45.430477, -75.709884
CK110,6533,"ALLUMETTIÈRES / LAURIER",  45.432330, -75.710163
CK125,1065,"MAISONNEUVE / ALLUMETTIÈRES",  45.432949, -75.712506
CK140,1941,"MAISONNEUVE / PAPINEAU",  45.430085, -75.712941
CK155,3584,"MAISONNEUVE / DEVERDUN",  45.434720, -75.712188
CK160,5742,"MAISONNEUVE / PLACE D'ACCUEIL",  45.427236, -75.713864
CK170,1950,"MAISONNEUVE / COURCELETTE",  45.427224, -75.713480
CK175,3585,"SACRE COEUR / CHAMPLAIN",  45.437225, -75.711424
CK180,3586,"SACRE COEUR / LAURIER",  45.437163, -75.709009
CK183,3587,"LAURIER / DE VERDUN",  45.434744, -75.709248
CK190,3588,"LAURIER / ST ETIENNE",  45.433226, -75.709550
CK195,6534,"LAURIER / MAISONNEUVE",  45.424862, -75.715228
CK210,5718,"PROMENADE / TERRASSES DE LA CHAUDIÈRE",  45.425003, -75.721576
CK220,3161,"EDDY / LAURIER",  45.423227, -75.719759
CK261,5722,"BOOTH / VIMY PLACE",  45.417364, -75.715176
CK270,1876,"BOOTH / WELLINGTON",  45.416147, -75.714520
CK275,1877,"BOOTH / SIR JOHN A MACDONALD",  45.416092, -75.714612
EA010,8722,"BIRCH / HEMLOCK",  45.449280, -75.662931
EA030,4373,"BIRCH / EASTBOURNE",  45.450586, -75.663104
EA050,4374,"BIRCH / FARNHAM",  45.453795, -75.662583
EA080,4377,"BIRCH / SANDRIDGE",  45.455658, -75.661443
EA090,8931,"SANDRIDGE / BIRCH",  45.455888, -75.660954
EA100,4378,"SANDRIDGE / MERRIMAN",  45.455867, -75.659317
EA110,4379,"SANDRIDGE / KILBARRY",  45.456171, -75.656628
EA160,4380,"ST LAURENT / ARUNDEL",  45.455025, -75.654868
EA170,4384,"ST LAURENT / GASPE",  45.455114, -75.654713
EA200,4386,"ST LAURENT / BLASDELL",  45.453297, -75.653653
EA210,4382,"ST LAURENT / EASTBOURNE",  45.452730, -75.653585
EA220,4387,"ST LAURENT / MART",  45.452357, -75.653118
EA230,4383,"ST LAURENT / GLASGOW",  45.451166, -75.652624
EA240,4388,"ST LAURENT / CLAREMOUNT",  45.451065, -75.652408
EA250,8724,"ST LAURENT / HEMLOCK",  45.450054, -75.652002
EA270,8934,"ST LAURENT / MEADOW",  45.448805, -75.651049
EA290,4390,"ST LAURENT / KAREN",  45.447254, -75.650497
EA310,8924,"ST LAURENT / DUNBARTON",  45.445030, -75.649213
EA320,8627,"ST LAURENT / BRITTANY",  45.445615, -75.649205
EA330,4391,"ST LAURENT / AD. 505",  45.443684, -75.648479
EA350,1576,"ST LAURENT / MONTRÉAL",  45.441181, -75.647021
EA370,0344,"BRITTANY / ST LAURENT",  45.445957, -75.649225
EA380,1519,"BRITTANY / COLEFORD",  45.445977, -75.648240
EA390,8847,"BRITTANY / BANGS",  45.446207, -75.646447
EA410,4394,"BRITTANY / TRURO",  45.445983, -75.644303
EA420,4397,"BRITTANY / QUARRY",  45.445322, -75.643750
EA430,6126,"BRITTANY / KRISTIN",  45.444047, -75.642811
EA450,4396,"BRITTANY / MONTRÉAL",  45.443152, -75.642262
EB010,8734,"MONTRÉAL / CUMMINGS",  45.442918, -75.641129
EB020,1895,"MONTRÉAL / BRITTANY",  45.442632, -75.642513
EB030,8731,"MONTRÉAL / HILLSIDE",  45.442121, -75.643991
EB040,8733,"MONTRÉAL / CENTRE",  45.442064, -75.643608
EB080,8602,"ST LAURENT / MORIN",  45.440078, -75.646399
EB090,1528,"ST LAURENT / MALARTIC",  45.439606, -75.645869
EB100,6690,"ST LAURENT / QUEEN E SCHOOL",  45.438205, -75.645021
EB120,8610,"ST LAURENT / CLARKE",  45.436801, -75.644274
EB130,8604,"ST LAURENT / CÔTÉ",  45.435949, -75.644122
EB140,6692,"ST LAURENT / GUY",  45.434557, -75.643338
EB180,5859,"ST LAURENT / MCARTHUR",  45.432180, -75.641955
EB200,6693,"ST LAURENT / AD. 938",  45.430617, -75.641046
EB210,6694,"ST LAURENT / DONALD",  45.429467, -75.640156
EB230,6695,"ST LAURENT / QUEEN MARY",  45.426957, -75.639019
EB240,8852,"ST LAURENT / AD. 1055",  45.427587, -75.639035
EB250,6697,"ST LAURENT / CYRVILLE",  45.425454, -75.637827
EB260,6696,"ST LAURENT / COVENTRY",  45.425213, -75.638036
EB270,6698,"ST LAURENT / OGILVIE",  45.423671, -75.636853
EB275,1049,"ST LAURENT / LEMIEUX",  45.422746, -75.636668
EB385,8424,"OGILVIE / AD. 1195",  45.427144, -75.629329
EB390,3711,"OGILVIE / CUMMING",  45.426275, -75.631004
EB395,2500,"OGILVIE / BEAULIEU",  45.426983, -75.629383
EB400,8618,"DONALD / ST LAURENT",  45.429129, -75.638295
EB420,2501,"DONALD / HENDON",  45.428860, -75.636050
EB430,2503,"DONALD / FINDON",  45.428698, -75.636066
EB440,2502,"DONALD / CUMMINGS",  45.428373, -75.633578
EB460,8620,"CUMMINGS / DONALD",  45.429498, -75.633428
EB480,2507,"CUMMINGS / CARON",  45.431271, -75.634548
EB490,2505,"CUMMINGS / SNOW",  45.431124, -75.634342
EB500,2508,"CUMMINGS / SHANE",  45.432501, -75.635260
EB520,2509,"CUMMINGS / GARDENVALE",  45.434089, -75.636149
EB540,5865,"CUMMINGS / BURN",  45.436103, -75.637180
EB560,2512,"CUMMINGS / QUÉBEC",  45.437251, -75.637801
EB580,2513,"CUMMINGS / CLARKE",  45.439013, -75.638759
EB600,2514,"CUMMINGS / WILSON",  45.440891, -75.639589
EB620,2516,"CUMMINGS / MONTRÉAL",  45.442709, -75.640786
EC010,8538,"ST LAURENT / TREMBLAY",  45.418158, -75.634036
EC050,7713,"ST LAURENT / OC TRANSPO",  45.413031, -75.631220
EC060,8894,"ST LAURENT / SHORE",  45.413002, -75.630939
EC070,5896,"ST LAURENT / BELFAST",  45.411377, -75.630300
EC090,1988,"ST LAURENT / INNES",  45.407290, -75.627667
EC100,8986,"ST LAURENT / INDUSTRIAL",  45.406117, -75.627340
EC120,1507,"ST LAURENT / BOURASSA",  45.404189, -75.625837
EC150,2525,"ST LAURENT / LANCASTER",  45.402010, -75.624503
EC200,1913,"TRIOLE / TREMBLAY",  45.418404, -75.632530
EC210,1002,"TREMBLAY / ST LAURENT",  45.417966, -75.632869
EC220,2530,"MICHAEL / PARISIEN",  45.418576, -75.630342
EC240,2531,"MICHAEL / KENASTON",  45.416923, -75.629435
EC260,2532,"MICHAEL / AD. 1480",  45.414483, -75.628041
EC265,1003,"MICHAEL / BELFAST",  45.412359, -75.626848
EC270,2528,"MICHAEL / AD. 1481",  45.414960, -75.628085
EC280,8534,"MICHAEL / NEWMARKET",  45.410244, -75.625718
EC300,2533,"NEWMARKET / LIVERPOOL",  45.409418, -75.623495
EC305,2534,"NEWMARKET / BANTREE",  45.410513, -75.620897
EC320,8901,"INNES / ST LAURENT",  45.406797, -75.626793
EC330,8530,"INNES / BANTREE",  45.410085, -75.620227
EC350,7855,"INNES / STAR TOP",  45.412408, -75.614505
EC360,8670,"STAR TOP / INNES",  45.413243, -75.614326
EC370,8624,"STAR TOP / AD. 1540",  45.415405, -75.615723
EC380,7856,"STAR TOP / AD. 1541",  45.415123, -75.615332
EC401,1121,"STAR TOP / ALGOMA",  45.417065, -75.616375
EC420,2537,"CYRVILLE / STAR TOP",  45.419868, -75.616931
EC440,1200,"CYRVILLE / LABRIE",  45.421456, -75.622167
EC453,1742,"CYRVILLE / CUMMINGS (C)",  45.423641, -75.630679
EC495,2462,"CYRVILLE / JOSEPH CYR",  45.424451, -75.634891
EC500,4019,"LABRIE / CYRVILLE",  45.420944, -75.623299
EC600,1195,"ALGOMA / STARTOP",  45.417227, -75.617274
EC605,1190,"ALGOMA / COMSTOCK",  45.416707, -75.619771
EC615,1192,"ALGOMA / KENASTON",  45.417667, -75.623685
EC700,1748,"CUMMINGS / CYRVILLE (D)",  45.423807, -75.630134
EC710,1769,"CUMMINGS / OGILVIE",  45.425826, -75.631543
ED030,8310,"INNES / OCDC",  45.425167, -75.581336
ED041,1520,"INNES / OCDC",  45.425046, -75.580840
ED050,2518,"INNES / ANDERSON",  45.422839, -75.587006
ED070,8831,"INNES / BLAIR",  45.419355, -75.595077
ED100,2519,"INNES / STONEHENGE",  45.418143, -75.598840
ED140,8369,"CYRVILLE / MAXIME",  45.417119, -75.603609
ED142,1510,"CYRVILLE / INNES",  45.416975, -75.603624
ED150,1370,"INNES / CYRVILLE",  45.416539, -75.601945
ED165,2521,"CYRVILLE / MEADOWBROOK",  45.417747, -75.607995
ED180,2522,"CYRVILLE / HOME DEPOT",  45.418368, -75.610336
ED210,8500,"MAXIME / CYRVILLE",  45.417409, -75.605074
ED220,5731,"MAXIME / RIDGEBROOK",  45.421204, -75.607033
ED240,7690,"RIDGEBROOK / MEADOWBROOK",  45.420799, -75.609314
ED270,5732,"MEADOWBROOK / EASTCLIFFE",  45.422995, -75.611605
ED290,6347,"MEADOWBROOK / BORTOLOTTI",  45.424202, -75.610615
ED300,6348,"MEADOWBROOK / MAXIME",  45.424587, -75.609306
ED360,8501,"MEADOWBROOK / AURELE",  45.425050, -75.607522
ED390,8987,"MEADOWBROOK / STONERIDGE",  45.425656, -75.605544
ED400,8502,"APPLETON / MEADOWBROOK",  45.426099, -75.603569
ED410,2022,"MEADOWBROOK / BLAIR",  45.427121, -75.600703
ED415,2023,"MEADOWBROOK / APPLETON",  45.426575, -75.603485
ED430,7696,"BEAVERPOND / HALLMARK",  45.423248, -75.601404
ED451,7697,"BLAIR / INNES",  45.419974, -75.595872
ED456,7699,"BLAIR / BEAVERPOND",  45.423011, -75.597587
ED460,8504,"BLAIR / BALLARD",  45.425381, -75.599172
ED470,8989,"BLAIR / AD. 1471",  45.425514, -75.598978
ED480,7701,"BLAIR / MEADOWBROOK",  45.426855, -75.600145
ED491,1226,"BLAIR / MEADOWBROOK",  45.427561, -75.600594
EE020,8603,"MONTRÉAL / MONTFORT HOSPITAL",  45.444212, -75.637892
EE045,8738,"MONTRÉAL / LANGS",  45.444848, -75.635730
EE050,1565,"MONTRÉAL / DEN HAAG",  45.444713, -75.635681
EE060,4409,"MONTRÉAL / CODDS",  45.445922, -75.632513
EE070,8634,"MONTRÉAL / CARSONS",  45.446030, -75.631378
EE080,8635,"MONTRÉAL / FOXVIEW",  45.446620, -75.629681
EE091,6925,"MONTRÉAL / HOCHELAGA",  45.446842, -75.628169
EE100,4412,"MONTRÉAL / BATHGATE",  45.447328, -75.625706
EE112,0832,"MONTRÉAL / NRC",  45.446698, -75.618699
EE120,8640,"MONTRÉAL / BLAIR",  45.446631, -75.615900
EE280,8637,"CARSONS / MONTRÉAL",  45.445820, -75.630998
EE300,4424,"CARSONS / BERMUDA",  45.443949, -75.629876
EE305,0467,"DEN HAAG / MONTRÉAL",  45.444118, -75.635523
EE315,0468,"DEN HAAG / CARWOOD",  45.442263, -75.634235
EE320,4425,"CARSONS / SAMUEL GENEST",  45.442864, -75.629215
EE325,0469,"DEN HAAG / BOREALIS",  45.440907, -75.633374
EE335,0470,"DEN HAAG / MERGANSER",  45.439647, -75.632217
EE345,0471,"DEN HAAG / CARSONS",  45.441042, -75.627530
EE350,4426,"DEN HAAG / LA CITÉ",  45.440898, -75.627456
EE360,3583,"DEN HAAG / BATHGATE PARK",  45.441723, -75.623856
EE370,1582,"DEN HAAG / PARC BATHGATE",  45.441231, -75.625188
EE381,8631,"BATHGATE / DEN HAAG",  45.441599, -75.622715
EE400,4430,"BATHGATE / PLUMBER",  45.440083, -75.622049
EE440,8828,"BATHGATE / MATHESON",  45.436657, -75.620069
EE460,4431,"BATHGATE / RAINBOW",  45.434975, -75.619060
EE480,4433,"BATHGATE / OGILVIE",  45.432223, -75.618042
EE490,8525,"PLUMBER / CLOSSE",  45.438879, -75.624713
EE510,4436,"CHARLTON / PLUMBER",  45.437479, -75.627496
EE530,4435,"CHARLTON / ALLOWAY",  45.436693, -75.627112
EE550,8526,"CHARLTON / MATHESON",  45.434848, -75.625951
EE570,4439,"MATHESON / ALBORO",  45.435602, -75.623332
EE590,1400,"MATHESON / BATHGATE",  45.436832, -75.620667
EE634,1238,"OGILVIE / AVIATION",  45.427882, -75.627511
EE640,4440,"OGILVIE / MATHESON",  45.429264, -75.624133
EE660,4441,"OGILVIE / CADBORO",  45.430465, -75.621175
EE680,1980,"OGILVIE / BATHGATE",  45.431631, -75.618294
EE690,8513,"OGILVIE / CITY PARK",  45.431875, -75.617306
EE695,4444,"OGILVIE / AD. 1820",  45.432617, -75.615467
EE705,1927,"CITY PARK / OGILVIE",  45.433301, -75.613105
EE725,1841,"CITY PARK / AD. 2280",  45.430965, -75.612503
EE728,4447,"CITY PARK / HARPER",  45.429074, -75.614679
EE740,4449,"CITY PARK / AD. 1990",  45.428818, -75.615258
EE745,4450,"CITY PARK / JOBIN",  45.430099, -75.616836
EF001,0549,"KENDER / OGILVIE",  45.456029, -75.599042
EF002,0550,"OGILVIE / KENDER",  45.455830, -75.598930
EF020,8776,"OGILVIE / EASTVALE",  45.452330, -75.596723
EF030,8908,"OGILVIE / LASSITER",  45.451213, -75.596511
EF060,8782,"OGILVIE / NASKAPI",  45.449568, -75.595706
EF080,8700,"OGILVIE / MONTRÉAL",  45.448031, -75.594695
EF200,8654,"WICK / COXFORD",  45.452924, -75.611647
EF220,8827,"SWANS / WREN",  45.453502, -75.614259
EF230,8829,"SWANS / WHIPPOORWILL",  45.453850, -75.616184
EF250,8830,"SWANS / BLAIR",  45.453193, -75.618483
EF260,8639,"BLAIR / MONTRÉAL",  45.446906, -75.615449
EF270,8842,"BLAIR / NICOL",  45.448262, -75.616220
EF290,8833,"BLAIR / DAVIDSON",  45.449799, -75.617078
EF310,8848,"BLAIR / SWANS",  45.452815, -75.618437
EF320,8180,"BLAIR / BRIARCLIFF",  45.458571, -75.621634
EF330,8865,"BLAIR / MASSEY",  45.460216, -75.622542
EF340,8886,"MASSEY / REBECCA",  45.460971, -75.616558
EF360,8181,"DELONG / MASSEY",  45.460888, -75.613964
EF370,8915,"DELONG / COMBERMERE",  45.460047, -75.613478
EF380,8919,"DELONG / REBECCA",  45.458158, -75.612408
EF390,8182,"DELONG / KAYMAR",  45.456719, -75.610245
EF400,8923,"DELONG / ORIOLE",  45.454677, -75.609113
EF410,8942,"ROTHWELL / DELONG",  45.451983, -75.608644
EF420,8943,"ROTHWELL / WICK",  45.451094, -75.607789
EF440,8707,"LA VÉRENDRYE / OGILVIE",  45.452996, -75.597850
EF450,2562,"LA VÉRENDRYE / GATINEAU VIEW",  45.452544, -75.601041
EF470,2542,"LA VÉRENDRYE / DEERHURST",  45.453138, -75.603333
EF490,2543,"LA VÉRENDRYE / THOMAS D'ARCY MCGEE SCHOOL",  45.454440, -75.605256
EF500,8708,"LA VÉRENDRYE / MELDRUM",  45.455623, -75.605863
EF520,2544,"LA VÉRENDRYE / GLENFERN",  45.457495, -75.605885
EF530,2545,"LA VÉRENDRYE / KINGS GROVE",  45.459881, -75.607113
EF550,2546,"LA VÉRENDRYE / QUINCY",  45.460748, -75.607585
EF560,8709,"QUINCY / RIVERSHORE",  45.461250, -75.606209
EF580,2548,"QUINCY / OGILVIE",  45.461524, -75.603238
EF590,8704,"EASTVALE / OGILVIE",  45.460838, -75.601868
EF630,8710,"EASTVALE / CASEY",  45.459625, -75.596312
EF670,2553,"EASTVALE / GRAFTON",  45.455284, -75.594720
EF690,2554,"EASTVALE / HUBBARD",  45.453892, -75.593975
EF710,2555,"EASTVALE / LOYOLA",  45.452433, -75.593845
EF745,2403,"SHEFFORD / MONTRÉAL",  45.451631, -75.589166
EF855,2559,"CANOTEK / SHEFFORD",  45.452309, -75.588426
EF860,2560,"CANOTEK / RAINBOW",  45.452693, -75.586975
EF862,2561,"CANOTEK / AD. 5350",  45.453953, -75.584704
EF865,8378,"CANOTEK / AD. 5370",  45.455489, -75.583209
EF875,8406,"CANOTEK / AD. 5369",  45.455544, -75.583413
EF880,8375,"CANOTEK / AD. 5420",  45.457159, -75.581635
EF882,5661,"CANOTEK / AD. 5480",  45.458923, -75.582847
EF885,8395,"CANOTEK / AD. 5510",  45.457451, -75.584354
EG001,1920,"R.R. 174 / MONTRÉAL",  45.451218, -75.584736
EG002,8757,"MONTRÉAL / R.R. 174",  45.450959, -75.585176
EG004,2369,"ST JOSEPH / R.R. 174",  45.451773, -75.582195
EG005,1949,"MONTRÉAL / SHEFFORD",  45.450172, -75.587859
EG006,2461,"R.R.174 / MONTRÉAL",  45.451879, -75.582489
EG030,2563,"MONTRÉAL / MISS OTTAWA",  45.448388, -75.592081
EG040,7952,"MONTRÉAL / SINCLAIR",  45.448631, -75.591029
EG045,7953,"MONTRÉAL / LAPORTE",  45.447509, -75.593578
EG050,8703,"MONTRÉAL / OGILVIE",  45.447035, -75.595069
EG070,2564,"MONTRÉAL / AD. 2038",  45.446301, -75.596781
EG080,2566,"MONTRÉAL / BETHAMY",  45.445573, -75.597981
